file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/index.html,13,html,36dc892a,Jason Limfueco,2025-10-02,20:20:15,-07:00,2025-10-02T20:20:15-07:00,2,2
projects/index.html,14,html,6d01b557,Jason Limfueco,2025-10-02,20:10:57,-07:00,2025-10-02T20:10:57-07:00,3,39
projects/index.html,15,html,016c53da,Jason Limfueco,2025-10-12,15:47:20,-07:00,2025-10-12T15:47:20-07:00,3,40
projects/index.html,16,html,ffe098be,Jason Limfueco,2025-10-02,23:20:35,-07:00,2025-10-02T23:20:35-07:00,3,50
projects/index.html,17,html,ffe098be,Jason Limfueco,2025-10-02,23:20:35,-07:00,2025-10-02T23:20:35-07:00,3,78
projects/index.html,18,html,ffe098be,Jason Limfueco,2025-10-02,23:20:35,-07:00,2025-10-02T23:20:35-07:00,3,48
projects/index.html,19,html,36dc892a,Jason Limfueco,2025-10-02,20:20:15,-07:00,2025-10-02T20:20:15-07:00,2,3
projects/index.html,20,html,eedee5c6,Jason Limfueco,2025-10-12,18:20:08,-07:00,2025-10-12T18:20:08-07:00,1,8
projects/index.html,21,html,b1b6b34c,Jason Limfueco,2025-10-30,01:46:33,-07:00,2025-10-30T01:46:33-07:00,0,0
projects/index.html,22,html,b1b6b34c,Jason Limfueco,2025-10-30,01:46:33,-07:00,2025-10-30T01:46:33-07:00,1,19
projects/index.html,23,html,ca606391,Jason Limfueco,2025-10-23,23:49:33,-07:00,2025-10-23T23:49:33-07:00,1,38
projects/index.html,24,html,ca606391,Jason Limfueco,2025-10-23,23:49:33,-07:00,2025-10-23T23:49:33-07:00,0,0
projects/index.html,25,html,3b466149,Jason Limfueco,2025-10-30,02:53:55,-07:00,2025-10-30T02:53:55-07:00,1,36
projects/index.html,26,html,3b466149,Jason Limfueco,2025-10-30,02:53:55,-07:00,2025-10-30T02:53:55-07:00,2,29
projects/index.html,27,html,3b466149,Jason Limfueco,2025-10-30,02:53:55,-07:00,2025-10-30T02:53:55-07:00,2,52
projects/index.html,28,html,3b466149,Jason Limfueco,2025-10-30,02:53:55,-07:00,2025-10-30T02:53:55-07:00,3,60
projects/index.html,29,html,3b466149,Jason Limfueco,2025-10-30,02:53:55,-07:00,2025-10-30T02:53:55-07:00,3,22
projects/index.html,30,html,3b466149,Jason Limfueco,2025-10-30,02:53:55,-07:00,2025-10-30T02:53:55-07:00,2,4
projects/index.html,31,html,3b466149,Jason Limfueco,2025-10-30,02:53:55,-07:00,2025-10-30T02:53:55-07:00,2,22
projects/index.html,32,html,3b466149,Jason Limfueco,2025-10-30,02:53:55,-07:00,2025-10-30T02:53:55-07:00,1,8
projects/index.html,33,html,b1b6b34c,Jason Limfueco,2025-10-30,01:46:33,-07:00,2025-10-30T01:46:33-07:00,0,0
projects/index.html,34,html,25d6bcb3,Jason Limfueco,2025-10-30,21:44:38,-07:00,2025-10-30T21:44:38-07:00,1,4
projects/index.html,35,html,25d6bcb3,Jason Limfueco,2025-10-30,21:44:38,-07:00,2025-10-30T21:44:38-07:00,1,15
projects/index.html,36,html,25d6bcb3,Jason Limfueco,2025-10-30,21:44:38,-07:00,2025-10-30T21:44:38-07:00,1,11
projects/index.html,37,html,25d6bcb3,Jason Limfueco,2025-10-30,21:44:38,-07:00,2025-10-30T21:44:38-07:00,1,26
projects/index.html,38,html,b18a1c5f,Jason Limfueco,2025-11-04,22:53:01,-08:00,2025-11-04T22:53:01-08:00,1,28
projects/index.html,39,html,b18a1c5f,Jason Limfueco,2025-11-04,22:53:01,-08:00,2025-11-04T22:53:01-08:00,1,0
projects/index.html,40,html,25d6bcb3,Jason Limfueco,2025-10-30,21:44:38,-07:00,2025-10-30T21:44:38-07:00,0,0
projects/index.html,41,html,ca606391,Jason Limfueco,2025-10-23,23:49:33,-07:00,2025-10-23T23:49:33-07:00,1,51
projects/index.html,42,html,5e74206c,Jason Limfueco,2025-10-09,19:23:35,-07:00,2025-10-09T19:23:35-07:00,1,20
projects/index.html,43,html,5e74206c,Jason Limfueco,2025-10-09,19:23:35,-07:00,2025-10-09T19:23:35-07:00,1,4
projects/index.html,44,html,ca606391,Jason Limfueco,2025-10-23,23:49:33,-07:00,2025-10-23T23:49:33-07:00,1,48
projects/index.html,45,html,ca606391,Jason Limfueco,2025-10-23,23:49:33,-07:00,2025-10-23T23:49:33-07:00,1,47
projects/index.html,46,html,4d9c2322,Jason Limfueco,2025-10-02,10:15:54,-07:00,2025-10-02T10:15:54-07:00,0,5
projects/index.html,47,html,4d9c2322,Jason Limfueco,2025-10-02,10:15:54,-07:00,2025-10-02T10:15:54-07:00,0,5
projects/DSC209_Project2.html,1,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,13
projects/DSC209_Project2.html,2,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,14
projects/DSC209_Project2.html,3,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,1,4
projects/DSC209_Project2.html,4,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,2,29
projects/DSC209_Project2.html,5,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,2,5
projects/DSC209_Project2.html,6,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,5
projects/DSC209_Project2.html,7,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,8,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,9,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,10,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,11,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,12,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,13,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,14,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,15,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,16,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,35
projects/DSC209_Project2.html,17,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,18,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,19,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,4
projects/DSC209_Project2.html,20,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,23
projects/DSC209_Project2.html,21,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,20
projects/DSC209_Project2.html,22,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,34
projects/DSC209_Project2.html,23,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,25
projects/DSC209_Project2.html,24,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,13
projects/DSC209_Project2.html,25,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,26,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,27,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,12
projects/DSC209_Project2.html,28,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,29,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,1
projects/DSC209_Project2.html,30,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,1
projects/DSC209_Project2.html,31,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,1
projects/DSC209_Project2.html,32,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,1
projects/DSC209_Project2.html,33,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,1
projects/DSC209_Project2.html,34,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,2
projects/DSC209_Project2.html,35,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,15
projects/DSC209_Project2.html,36,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,15
projects/DSC209_Project2.html,37,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,17
projects/DSC209_Project2.html,38,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,39,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,40,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,1
projects/DSC209_Project2.html,41,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,2
projects/DSC209_Project2.html,42,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,47
projects/DSC209_Project2.html,43,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,20
projects/DSC209_Project2.html,44,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,45,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,46,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,2
projects/DSC209_Project2.html,47,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,23
projects/DSC209_Project2.html,48,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,48
projects/DSC209_Project2.html,49,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,15
projects/DSC209_Project2.html,50,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,51,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,5
projects/DSC209_Project2.html,52,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,13
projects/DSC209_Project2.html,53,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,17
projects/DSC209_Project2.html,54,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,19
projects/DSC209_Project2.html,55,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,18
projects/DSC209_Project2.html,56,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,11
projects/DSC209_Project2.html,57,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,34
projects/DSC209_Project2.html,58,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,13
projects/DSC209_Project2.html,59,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,24
projects/DSC209_Project2.html,60,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,18
projects/DSC209_Project2.html,61,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,0
projects/DSC209_Project2.html,62,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,63,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,64,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,2
projects/DSC209_Project2.html,65,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,14
projects/DSC209_Project2.html,66,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,29
projects/DSC209_Project2.html,67,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,68,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,69,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,2
projects/DSC209_Project2.html,70,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,14
projects/DSC209_Project2.html,71,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,72,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,73,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,9
projects/DSC209_Project2.html,74,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,75,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,1
projects/DSC209_Project2.html,76,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,2
projects/DSC209_Project2.html,77,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,24
projects/DSC209_Project2.html,78,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,79,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,80,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,2
projects/DSC209_Project2.html,81,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,9
projects/DSC209_Project2.html,82,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,29
projects/DSC209_Project2.html,83,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,0
projects/DSC209_Project2.html,84,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,85,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,4
projects/DSC209_Project2.html,86,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,16
projects/DSC209_Project2.html,87,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,0
projects/DSC209_Project2.html,88,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,89,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,90,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,23
projects/DSC209_Project2.html,91,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,92,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,6
projects/DSC209_Project2.html,93,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,17
projects/DSC209_Project2.html,94,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,17
projects/DSC209_Project2.html,95,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,96,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,97,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,4
projects/DSC209_Project2.html,98,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,16
projects/DSC209_Project2.html,99,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,29
projects/DSC209_Project2.html,100,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,18
projects/DSC209_Project2.html,101,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,19
projects/DSC209_Project2.html,102,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,103,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,104,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,11
projects/DSC209_Project2.html,105,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,106,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,6
projects/DSC209_Project2.html,107,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,12
projects/DSC209_Project2.html,108,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,14
projects/DSC209_Project2.html,109,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,20
projects/DSC209_Project2.html,110,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,40
projects/DSC209_Project2.html,111,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,48
projects/DSC209_Project2.html,112,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,17
projects/DSC209_Project2.html,113,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,16
projects/DSC209_Project2.html,114,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,115,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,12
projects/DSC209_Project2.html,116,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,29
projects/DSC209_Project2.html,117,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,34
projects/DSC209_Project2.html,118,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,14
projects/DSC209_Project2.html,119,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,14
projects/DSC209_Project2.html,120,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,17
projects/DSC209_Project2.html,121,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,24
projects/DSC209_Project2.html,122,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,15
projects/DSC209_Project2.html,123,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,124,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,9
projects/DSC209_Project2.html,125,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,6,38
projects/DSC209_Project2.html,126,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,6,16
projects/DSC209_Project2.html,127,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,6,29
projects/DSC209_Project2.html,128,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,0
projects/DSC209_Project2.html,129,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,130,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,30
projects/DSC209_Project2.html,131,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,6,13
projects/DSC209_Project2.html,132,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,6,25
projects/DSC209_Project2.html,133,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,6,31
projects/DSC209_Project2.html,134,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,7,5
projects/DSC209_Project2.html,135,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,7,11
projects/DSC209_Project2.html,136,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,7,13
projects/DSC209_Project2.html,137,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,6,0
projects/DSC209_Project2.html,138,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,0
projects/DSC209_Project2.html,139,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,0
projects/DSC209_Project2.html,140,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,0
projects/DSC209_Project2.html,141,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,2,6
projects/DSC209_Project2.html,142,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,1,5
projects/DSC209_Project2.html,143,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,144,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,1,4
projects/DSC209_Project2.html,145,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,2,6
projects/DSC209_Project2.html,146,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,2
projects/DSC209_Project2.html,147,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,23
projects/DSC209_Project2.html,148,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,36
projects/DSC209_Project2.html,149,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,3
projects/DSC209_Project2.html,150,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,151,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,67
projects/DSC209_Project2.html,152,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,2,7
projects/DSC209_Project2.html,153,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,154,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,2,4
projects/DSC209_Project2.html,155,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,72
projects/DSC209_Project2.html,156,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,3
projects/DSC209_Project2.html,157,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,158,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,3,7
projects/DSC209_Project2.html,159,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,26
projects/DSC209_Project2.html,160,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,0,0
projects/DSC209_Project2.html,161,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,4,6
projects/DSC209_Project2.html,162,html,c887e23f,Jason Limfueco,2025-10-24,03:07:04,-07:00,2025-10-24T03:07:04-07:00,5,140
